,station_id,variable,file_name
633,62516002,RR,SH_MRR162516002.csv
634,62685001,RR,SH_MRR062685001.csv
635,62826001,RR,SH_MRR162826001.csv
636,63089001,RR,SH_MRR163089001.csv
637,63113001,RR,SH_MRR163113001.csv
638,63129001,RR,SH_MRR163129001.csv
639,63132002,RR,SH_MRR163132002.csv
640,63163001,RR,SH_MRR063163001.csv
641,63222001,RR,SH_MRR063222001.csv
642,63223001,RR,SH_MRR163223001.csv
643,63281001,RR,SH_MRR163281001.csv
644,63295001,RR,SH_MRR163295001.csv
645,63382001,RR,SH_MRR163382001.csv
646,63426001,RR,SH_MRR163426001.csv
647,64006001,RR,SH_MRR264006001.csv
648,64024001,RR,SH_MRR164024001.csv
649,64092002,RR,SH_MRR264092002.csv
650,64109001,RR,SH_MRR164109001.csv
651,64123001,RR,SH_MRR064123001.csv
652,64157001,RR,SH_MRR164157001.csv
653,64189001,RR,SH_MRR164189001.csv
654,64301002,RR,SH_MRR164301002.csv
655,64316001,RR,SH_MRR164316001.csv
656,64320003,RR,SH_MRR264320003.csv
657,64331002,RR,SH_MRR264331002.csv
658,64342001,RR,SH_MRR164342001.csv
659,64416001,RR,SH_MRR164416001.csv
660,64450001,RR,SH_MRR264450001.csv
661,64480001,RR,SH_MRR164480001.csv
662,64537001,RR,SH_MRR164537001.csv
663,64549001,RR,SH_MRR264549001.csv
664,65031005,RR,SH_MRR065031005.csv
665,65032003,RR,SH_MRR065032003.csv
666,65055001,RR,SH_MRR165055001.csv
667,65123007,RR,SH_MRR065123007.csv
668,65129003,RR,SH_MRR265129003.csv
669,65258001,RR,SH_MRR265258001.csv
670,65295003,RR,SH_MRR165295003.csv
671,65304001,RR,SH_MRR265304001.csv
672,65344001,RR,SH_MRR265344001.csv
673,65388001,RR,SH_MRR165388001.csv
674,66037001,RR,SH_MRR066037001.csv
675,66049001,RR,SH_MRR166049001.csv
676,66136001,RR,SH_MRR266136001.csv
677,66137003,RR,SH_MRR166137003.csv
678,66148001,RR,SH_MRR166148001.csv
679,66183001,RR,SH_MRR066183001.csv
680,66230001,RR,SH_MRR066230001.csv
681,67067001,RR,SH_MRR167067001.csv
682,67115001,RR,SH_MRR267115001.csv
683,67124001,RR,SH_MRR267124001.csv
684,67180001,RR,SH_MRR167180001.csv
685,67482001,RR,SH_MRR267482001.csv
686,67507003,RR,SH_MRR067507003.csv
687,68062001,RR,SH_MRR268062001.csv
688,68066001,RR,SH_MRR268066001.csv
689,68112005,RR,SH_MRR168112005.csv
690,68165001,RR,SH_MRR168165001.csv
691,68171002,RR,SH_MRR168171002.csv
692,68205001,RR,SH_MRR168205001.csv
693,68224006,RR,SH_MRR268224006.csv
694,68231001,RR,SH_MRR268231001.csv
695,68247001,RR,SH_MRR268247001.csv
696,68287001,RR,SH_MRR168287001.csv
697,68297001,RR,SH_MRR268297001.csv
698,68307001,RR,SH_MRR268307001.csv
699,69029001,RR,SH_MRR269029001.csv
700,69135001,RR,SH_MRR069135001.csv
701,69196001,RR,SH_MRR069196001.csv
702,69203001,RR,SH_MRR169203001.csv
703,69204002,RR,SH_MRR269204002.csv
704,69238001,RR,SH_MRR169238001.csv
705,69239002,RR,SH_MRR069239002.csv
706,69264001,RR,SH_MRR169264001.csv
707,70006001,RR,SH_MRR170006001.csv
708,70104001,RR,SH_MRR070104001.csv
709,70165001,RR,SH_MRR170165001.csv
710,70168001,RR,SH_MRR170168001.csv
711,70414001,RR,SH_MRR170414001.csv
712,70447002,RR,SH_MRR070447002.csv
713,70473001,RR,SH_MRR170473001.csv
714,70550001,RR,SH_MRR170550001.csv
715,71010004,RR,SH_MRR171010004.csv
716,71105001,RR,SH_MRR171105001.csv
717,71106001,RR,SH_MRR171106001.csv
718,71190001,RR,SH_MRR171190001.csv
719,71230002,RR,SH_MRR071230002.csv
720,71267001,RR,SH_MRR071267001.csv
721,71340002,RR,SH_MRR171340002.csv
722,71482001,RR,SH_MRR171482001.csv
723,71523001,RR,SH_MRR071523001.csv
724,71589001,RR,SH_MRR071589001.csv
725,72042001,RR,SH_MRR172042001.csv
726,72093001,RR,SH_MRR072093001.csv
727,72137006,RR,SH_MRR172137006.csv
728,72181001,RR,SH_MRR172181001.csv
729,72189001,RR,SH_MRR172189001.csv
730,72237001,RR,SH_MRR172237001.csv
731,72255001,RR,SH_MRR172255001.csv
732,72264001,RR,SH_MRR172264001.csv
733,72339001,RR,SH_MRR172339001.csv
734,72351002,RR,SH_MRR072351002.csv
735,72357001,RR,SH_MRR172357001.csv
736,72361001,RR,SH_MRR072361001.csv
737,72377002,RR,SH_MRR172377002.csv
738,73034002,RR,SH_MRR173034002.csv
739,73054001,RR,SH_MRR173054001.csv
740,73055001,RR,SH_MRR173055001.csv
741,73064001,RR,SH_MRR173064001.csv
742,73132001,RR,SH_MRR173132001.csv
743,73146001,RR,SH_MRR173146001.csv
744,73167001,RR,SH_MRR173167001.csv
745,73181001,RR,SH_MRR173181001.csv
746,73206001,RR,SH_MRR173206001.csv
747,73220001,RR,SH_MRR173220001.csv
748,73229001,RR,SH_MRR073229001.csv
749,73232001,RR,SH_MRR173232001.csv
750,73258001,RR,SH_MRR173258001.csv
751,73261001,RR,SH_MRR173261001.csv
752,74024001,RR,SH_MRR174024001.csv
753,74035001,RR,SH_MRR174035001.csv
754,74051002,RR,SH_MRR174051002.csv
755,74056001,RR,SH_MRR174056001.csv
756,74080002,RR,SH_MRR174080002.csv
757,74081002,RR,SH_MRR174081002.csv
758,74083002,RR,SH_MRR174083002.csv
759,74085001,RR,SH_MRR174085001.csv
760,74087001,RR,SH_MRR174087001.csv
761,74093001,RR,SH_MRR174093001.csv
762,74134002,RR,SH_MRR174134002.csv
763,74137001,RR,SH_MRR174137001.csv
764,74173001,RR,SH_MRR174173001.csv
765,74203001,RR,SH_MRR174203001.csv
766,74211002,RR,SH_MRR174211002.csv
767,74221001,RR,SH_MRR174221001.csv
768,74256001,RR,SH_MRR174256001.csv
769,74258002,RR,SH_MRR174258002.csv
770,74280001,RR,SH_MRR174280001.csv
771,74281001,RR,SH_MRR174281001.csv
772,74285002,RR,SH_MRR174285002.csv
773,74286001,RR,SH_MRR174286001.csv
774,74289001,RR,SH_MRR174289001.csv
775,75106001,RR,SH_MRR175106001.csv
776,75110001,RR,SH_MRR275110001.csv
777,75114001,RR,SH_MRR275114001.csv
778,76217001,RR,SH_MRR176217001.csv
779,76228001,RR,SH_MRR076228001.csv
780,76255002,RR,SH_MRR076255002.csv
781,76259001,RR,SH_MRR176259001.csv
782,76276001,RR,SH_MRR076276001.csv
783,77054001,RR,SH_MRR077054001.csv
784,77084001,RR,SH_MRR077084001.csv
785,77113002,RR,SH_MRR077113002.csv
786,77148002,RR,SH_MRR177148002.csv
787,77159001,RR,SH_MRR177159001.csv
788,77186002,RR,SH_MRR277186002.csv
789,77239001,RR,SH_MRR177239001.csv
790,77306001,RR,SH_MRR177306001.csv
791,77333003,RR,SH_MRR177333003.csv
792,77418001,RR,SH_MRR177418001.csv
793,77489001,RR,SH_MRR177489001.csv
794,77530001,RR,SH_MRR077530001.csv
795,78005002,RR,SH_MRR078005002.csv
796,78380001,RR,SH_MRR178380001.csv
797,78481001,RR,SH_MRR178481001.csv
798,78486002,RR,SH_MRR278486002.csv
799,78620001,RR,SH_MRR178620001.csv
800,78621001,RR,SH_MRR278621001.csv
801,78640001,RR,SH_MRR178640001.csv
802,79017001,RR,SH_MRR179017001.csv
803,79134001,RR,SH_MRR179134001.csv
804,79148001,RR,SH_MRR279148001.csv
805,79176001,RR,SH_MRR179176001.csv
806,79191005,RR,SH_MRR279191005.csv
807,79202003,RR,SH_MRR279202003.csv
808,79270003,RR,SH_MRR179270003.csv
809,79311002,RR,SH_MRR179311002.csv
810,79329001,RR,SH_MRR179329001.csv
811,80001001,RR,SH_MRR180001001.csv
812,80041001,RR,SH_MRR080041001.csv
813,80086002,RR,SH_MRR180086002.csv
814,80248001,RR,SH_MRR080248001.csv
815,80253002,RR,SH_MRR280253002.csv
816,80271002,RR,SH_MRR180271002.csv
817,80379002,RR,SH_MRR280379002.csv
818,80523001,RR,SH_MRR080523001.csv
819,80628001,RR,SH_MRR180628001.csv
820,80630001,RR,SH_MRR080630001.csv
821,80713001,RR,SH_MRR180713001.csv
822,80801001,RR,SH_MRR180801001.csv
823,81014001,RR,SH_MRR081014001.csv
824,81069001,RR,SH_MRR181069001.csv
825,81081002,RR,SH_MRR081081002.csv
826,81124001,RR,SH_MRR181124001.csv
827,81140002,RR,SH_MRR181140002.csv
828,81182004,RR,SH_MRR081182004.csv
829,82038006,RR,SH_MRR182038006.csv
830,82121002,RR,SH_MRR182121002.csv
831,82174001,RR,SH_MRR182174001.csv
832,82180001,RR,SH_MRR182180001.csv
833,83004004,RR,SH_MRR183004004.csv
834,83031001,RR,SH_MRR183031001.csv
835,83043005,RR,SH_MRR183043005.csv
836,83044003,RR,SH_MRR083044003.csv
837,83050007,RR,SH_MRR083050007.csv
838,83061001,RR,SH_MRR183061001.csv
839,83069001,RR,SH_MRR083069001.csv
840,83069002,RR,SH_MRR183069002.csv
841,83074002,RR,SH_MRR183074002.csv
842,83075001,RR,SH_MRR083075001.csv
843,83080001,RR,SH_MRR083080001.csv
844,83101001,RR,SH_MRR183101001.csv
845,83102005,RR,SH_MRR183102005.csv
846,83116022,RR,SH_MRR083116022.csv
847,83137001,RR,SH_MRR283137001.csv
848,84003002,RR,SH_MRR184003002.csv
849,84007002,RR,SH_MRR384007002.csv
850,84009002,RR,SH_MRR184009002.csv
851,84025001,RR,SH_MRR184025001.csv
852,84054001,RR,SH_MRR184054001.csv
853,84064001,RR,SH_MRR184064001.csv
854,84069001,RR,SH_MRR184069001.csv
855,84074004,RR,SH_MRR184074004.csv
856,84087001,RR,SH_MRR284087001.csv
857,84107002,RR,SH_MRR184107002.csv
858,85005001,RR,SH_MRR185005001.csv
859,85051001,RR,SH_MRR285051001.csv
860,85092004,RR,SH_MRR185092004.csv
861,85109001,RR,SH_MRR285109001.csv
862,85113001,RR,SH_MRR285113001.csv
863,85163001,RR,SH_MRR185163001.csv
864,85169002,RR,SH_MRR185169002.csv
865,85190001,RR,SH_MRR185190001.csv
866,85216001,RR,SH_MRR285216001.csv
867,86015001,RR,SH_MRR186015001.csv
868,86027001,RR,SH_MRR186027001.csv
869,86032001,RR,SH_MRR186032001.csv
870,86066001,RR,SH_MRR186066001.csv
871,86078002,RR,SH_MRR186078002.csv
872,86137003,RR,SH_MRR186137003.csv
873,86139001,RR,SH_MRR186139001.csv
874,86140001,RR,SH_MRR186140001.csv
875,86152002,RR,SH_MRR086152002.csv
876,86165005,RR,SH_MRR186165005.csv
877,86273001,RR,SH_MRR186273001.csv
878,87009003,RR,SH_MRR187009003.csv
879,87011002,RR,SH_MRR287011002.csv
880,87059001,RR,SH_MRR187059001.csv
881,87089003,RR,SH_MRR187089003.csv
882,87103002,RR,SH_MRR187103002.csv
883,87106001,RR,SH_MRR287106001.csv
884,87113001,RR,SH_MRR187113001.csv
885,87146002,RR,SH_MRR187146002.csv
886,87183001,RR,SH_MRR187183001.csv
887,88075005,RR,SH_MRR088075005.csv
888,88095003,RR,SH_MRR188095003.csv
889,88136001,RR,SH_MRR188136001.csv
890,88196009,RR,SH_MRR188196009.csv
891,88201003,RR,SH_MRR088201003.csv
892,88383001,RR,SH_MRR188383001.csv
893,88393003,RR,SH_MRR088393003.csv
894,88402002,RR,SH_MRR088402002.csv
895,88408002,RR,SH_MRR188408002.csv
896,89003001,RR,SH_MRR189003001.csv
897,89014001,RR,SH_MRR189014001.csv
898,89068001,RR,SH_MRR189068001.csv
899,89086001,RR,SH_MRR189086001.csv
900,89173001,RR,SH_MRR089173001.csv
901,89206001,RR,SH_MRR289206001.csv
902,89273001,RR,SH_MRR189273001.csv
903,89279002,RR,SH_MRR189279002.csv
904,89295001,RR,SH_MRR089295001.csv
905,89342001,RR,SH_MRR189342001.csv
906,90035001,RR,SH_MRR190035001.csv
907,90056002,RR,SH_MRR190056002.csv
908,90065003,RR,SH_MRR190065003.csv
909,91027002,RR,SH_MRR191027002.csv
910,91103001,RR,SH_MRR291103001.csv
911,91275001,RR,SH_MRR191275001.csv
912,91405002,RR,SH_MRR191405002.csv
913,92073001,RR,SH_MRR292073001.csv
914,93050001,RR,SH_MRR293050001.csv
915,94042001,RR,SH_MRR194042001.csv
916,94068001,RR,SH_MRR294068001.csv
917,95078001,RR,SH_MRR295078001.csv
918,95088001,RR,SH_MRR195088001.csv
919,1089001,TN,SH_MTN101089001.csv
920,2320001,TN,SH_MTN102320001.csv
921,2705001,TN,SH_MTN002705001.csv
922,3059001,TN,SH_MTN203059001.csv
923,3060001,TN,SH_MTN303060001.csv
924,3180001,TN,SH_MTN003180001.csv
925,3204001,TN,SH_MTN203204001.csv
926,4049001,TN,SH_MTN104049001.csv
927,5007001,TN,SH_MTN105007001.csv
928,5046001,TN,SH_MTN105046001.csv
929,5098001,TN,SH_MTN105098001.csv
930,5157001,TN,SH_MTN105157001.csv
931,5183001,TN,SH_MTN105183001.csv
932,6029001,TN,SH_MTN106029001.csv
933,6088001,TN,SH_MTN106088001.csv
934,6163007,TN,SH_MTN006163007.csv
935,7010001,TN,SH_MTN107010001.csv
936,7019005,TN,SH_MTN107019005.csv
937,7064001,TN,SH_MTN107064001.csv
938,7105001,TN,SH_MTN107105001.csv
939,7128001,TN,SH_MTN107128001.csv
940,7144001,TN,SH_MTN107144001.csv
941,7159001,TN,SH_MTN107159001.csv
942,7261001,TN,SH_MTN107261001.csv
943,7265001,TN,SH_MTN107265001.csv
944,8089003,TN,SH_MTN008089003.csv
945,8145001,TN,SH_MTN008145001.csv
946,8239001,TN,SH_MTN108239001.csv
947,8255001,TN,SH_MTN008255001.csv
948,8367002,TN,SH_MTN008367002.csv
949,9023002,TN,SH_MTN109023002.csv
950,9289001,TN,SH_MTN109289001.csv
951,10057001,TN,SH_MTN110057001.csv
952,11012001,TN,SH_MTN111012001.csv
953,11069001,TN,SH_MTN211069001.csv
954,11076001,TN,SH_MTN211076001.csv
955,12253001,TN,SH_MTN112253001.csv
956,13001009,TN,SH_MTN213001009.csv
957,13047001,TN,SH_MTN213047001.csv
958,13054001,TN,SH_MTN213054001.csv
959,13103001,TN,SH_MTN113103001.csv
960,14137001,TN,SH_MTN314137001.csv
961,14239001,TN,SH_MTN114239001.csv
962,14578001,TN,SH_MTN214578001.csv
963,15050001,TN,SH_MTN015050001.csv
964,15118002,TN,SH_MTN115118002.csv
965,16089001,TN,SH_MTN216089001.csv
966,16113001,TN,SH_MTN216113001.csv
967,16279001,TN,SH_MTN016279001.csv
968,17243002,TN,SH_MTN017243002.csv
969,17300009,TN,SH_MTN017300009.csv
970,17323001,TN,SH_MTN317323001.csv
971,17339002,TN,SH_MTN017339002.csv
972,17415003,TN,SH_MTN117415003.csv
973,18033001,TN,SH_MTN418033001.csv
974,18092001,TN,SH_MTN218092001.csv
975,18223003,TN,SH_MTN118223003.csv
976,18279001,TN,SH_MTN018279001.csv
977,19275001,TN,SH_MTN119275001.csv
978,20004002,TN,SH_MTN120004002.csv
979,20041001,TN,SH_MTN120041001.csv
980,20050001,TN,SH_MTN120050001.csv
981,20107001,TN,SH_MTN120107001.csv
982,20148001,TN,SH_MTN120148001.csv
983,21154001,TN,SH_MTN421154001.csv
984,21473001,TN,SH_MTN321473001.csv
985,21527001,TN,SH_MTN121527001.csv
986,21638002,TN,SH_MTN121638002.csv
987,22016001,TN,SH_MTN122016001.csv
988,22168001,TN,SH_MTN122168001.csv
989,22266001,TN,SH_MTN022266001.csv
990,22282001,TN,SH_MTN122282001.csv
991,22372001,TN,SH_MTN022372001.csv
992,23030004,TN,SH_MTN123030004.csv
993,23067001,TN,SH_MTN123067001.csv
994,24037005,TN,SH_MTN024037005.csv
995,24138004,TN,SH_MTN024138004.csv
996,25021001,TN,SH_MTN225021001.csv
997,25056001,TN,SH_MTN325056001.csv
998,25462001,TN,SH_MTN025462001.csv
999,26168001,TN,SH_MTN126168001.csv
1000,26198001,TN,SH_MTN226198001.csv
1001,26295001,TN,SH_MTN026295001.csv
1002,26307001,TN,SH_MTN126307001.csv
1003,26330001,TN,SH_MTN126330001.csv
1004,27112001,TN,SH_MTN127112001.csv
1005,27306001,TN,SH_MTN227306001.csv
1006,28064002,TN,SH_MTN028064002.csv
1007,28070001,TN,SH_MTN328070001.csv
1008,28195001,TN,SH_MTN228195001.csv
1009,28198001,TN,SH_MTN228198001.csv
1010,28322001,TN,SH_MTN028322001.csv
1011,28363001,TN,SH_MTN128363001.csv
1012,29022001,TN,SH_MTN029022001.csv
1013,29075001,TN,SH_MTN129075001.csv
1014,29082001,TN,SH_MTN229082001.csv
1015,29120001,TN,SH_MTN129120001.csv
1016,29155005,TN,SH_MTN129155005.csv
1017,29168001,TN,SH_MTN029168001.csv
1018,30076001,TN,SH_MTN030076001.csv
1019,30189001,TN,SH_MTN230189001.csv
1020,30269006,TN,SH_MTN130269006.csv
1021,30305001,TN,SH_MTN130305001.csv
1022,30339001,TN,SH_MTN130339001.csv
1023,31042012,TN,SH_MTN031042012.csv
1024,31069001,TN,SH_MTN331069001.csv
1025,31157001,TN,SH_MTN231157001.csv
1026,31403002,TN,SH_MTN231403002.csv
1027,32013005,TN,SH_MTN332013005.csv
1028,33063001,TN,SH_MTN033063001.csv
1029,33214002,TN,SH_MTN033214002.csv
1030,33236002,TN,SH_MTN133236002.csv
1031,33281001,TN,SH_MTN133281001.csv
1032,33504001,TN,SH_MTN133504001.csv
1033,33529001,TN,SH_MTN133529001.csv
1034,33550001,TN,SH_MTN133550001.csv
1035,34154001,TN,SH_MTN234154001.csv
1036,34301002,TN,SH_MTN234301002.csv
1037,35110003,TN,SH_MTN035110003.csv
1038,35228001,TN,SH_MTN135228001.csv
1039,35281001,TN,SH_MTN235281001.csv
1040,36063001,TN,SH_MTN236063001.csv
1041,37003001,TN,SH_MTN037003001.csv
1042,37179001,TN,SH_MTN237179001.csv
1043,38242001,TN,SH_MTN138242001.csv
1044,38299001,TN,SH_MTN138299001.csv
1045,38366001,TN,SH_MTN038366001.csv
1046,38442001,TN,SH_MTN138442001.csv
1047,38548001,TN,SH_MTN138548001.csv
1048,39013004,TN,SH_MTN139013004.csv
1049,39198001,TN,SH_MTN239198001.csv
1050,40088001,TN,SH_MTN240088001.csv
1051,40192001,TN,SH_MTN240192001.csv
1052,40272002,TN,SH_MTN140272002.csv
1053,40304001,TN,SH_MTN240304001.csv
1054,41097001,TN,SH_MTN241097001.csv
1055,42005001,TN,SH_MTN242005001.csv
1056,42098001,TN,SH_MTN042098001.csv
1057,43046001,TN,SH_MTN243046001.csv
1058,43096001,TN,SH_MTN143096001.csv
1059,44020001,TN,SH_MTN244020001.csv
1060,44110002,TN,SH_MTN044110002.csv
1061,45055001,TN,SH_MTN245055001.csv
1062,45270002,TN,SH_MTN045270002.csv
1063,46127001,TN,SH_MTN246127001.csv
1064,47091001,TN,SH_MTN247091001.csv
1065,49020001,TN,SH_MTN149020001.csv
1066,49027001,TN,SH_MTN149027001.csv
1067,49281001,TN,SH_MTN249281001.csv
1068,49328001,TN,SH_MTN249328001.csv
1069,50020001,TN,SH_MTN250020001.csv
1070,51262001,TN,SH_MTN051262001.csv
1071,52123003,TN,SH_MTN152123003.csv
1072,52145001,TN,SH_MTN252145001.csv
1073,52197003,TN,SH_MTN252197003.csv
1074,52269001,TN,SH_MTN352269001.csv
1075,52332001,TN,SH_MTN152332001.csv
1076,52448001,TN,SH_MTN152448001.csv
1077,52469001,TN,SH_MTN052469001.csv
1078,53097001,TN,SH_MTN153097001.csv
1079,53147001,TN,SH_MTN053147001.csv
1080,53185001,TN,SH_MTN153185001.csv
1081,54040001,TN,SH_MTN154040001.csv
1082,54405001,TN,SH_MTN154405001.csv
1083,54526001,TN,SH_MTN254526001.csv
1084,56009001,TN,SH_MTN156009001.csv
1085,56069001,TN,SH_MTN256069001.csv
1086,56165003,TN,SH_MTN056165003.csv
1087,56185001,TN,SH_MTN156185001.csv
1088,57039001,TN,SH_MTN257039001.csv
1089,57168001,TN,SH_MTN357168001.csv
1090,58160001,TN,SH_MTN358160001.csv
1091,59183001,TN,SH_MTN459183001.csv
1092,59343001,TN,SH_MTN459343001.csv
1093,60107001,TN,SH_MTN060107001.csv
1094,60639001,TN,SH_MTN260639001.csv
1095,61001001,TN,SH_MTN161001001.csv
1096,62160001,TN,SH_MTN462160001.csv
1097,62298001,TN,SH_MTN262298001.csv
1098,62826001,TN,SH_MTN262826001.csv
1099,63113001,TN,SH_MTN263113001.csv
1100,63426001,TN,SH_MTN063426001.csv
1101,64024001,TN,SH_MTN264024001.csv
1102,64068001,TN,SH_MTN064068001.csv
1103,64189001,TN,SH_MTN164189001.csv
1104,64549001,TN,SH_MTN264549001.csv
1105,65258001,TN,SH_MTN165258001.csv
1106,65304001,TN,SH_MTN165304001.csv
1107,65344001,TN,SH_MTN165344001.csv
1108,66136001,TN,SH_MTN266136001.csv
1109,66148001,TN,SH_MTN166148001.csv
1110,67124001,TN,SH_MTN367124001.csv
1111,67482001,TN,SH_MTN367482001.csv
1112,67498001,TN,SH_MTN167498001.csv
1113,68205001,TN,SH_MTN168205001.csv
1114,68224006,TN,SH_MTN268224006.csv
1115,68297001,TN,SH_MTN268297001.csv
1116,69029001,TN,SH_MTN269029001.csv
1117,69141001,TN,SH_MTN269141001.csv
1118,69196001,TN,SH_MTN169196001.csv
1119,69204002,TN,SH_MTN269204002.csv
1120,70006001,TN,SH_MTN270006001.csv
1121,70473001,TN,SH_MTN270473001.csv
1122,71105001,TN,SH_MTN171105001.csv
1123,71320001,TN,SH_MTN171320001.csv
1124,71482001,TN,SH_MTN171482001.csv
1125,71491001,TN,SH_MTN171491001.csv
1126,72093001,TN,SH_MTN172093001.csv
1127,72181001,TN,SH_MTN272181001.csv
1128,72357001,TN,SH_MTN072357001.csv
1129,73026001,TN,SH_MTN173026001.csv
1130,73034002,TN,SH_MTN173034002.csv
1131,73054001,TN,SH_MTN173054001.csv
1132,73064001,TN,SH_MTN073064001.csv
1133,74087001,TN,SH_MTN074087001.csv
1134,74093001,TN,SH_MTN274093001.csv
1135,74137001,TN,SH_MTN174137001.csv
1136,74280001,TN,SH_MTN174280001.csv
1137,74281001,TN,SH_MTN174281001.csv
1138,75114001,TN,SH_MTN475114001.csv
1139,76116001,TN,SH_MTN176116001.csv
1140,76217001,TN,SH_MTN276217001.csv
1141,76259001,TN,SH_MTN276259001.csv
1142,76302002,TN,SH_MTN176302002.csv
1143,76552001,TN,SH_MTN476552001.csv
1144,77211001,TN,SH_MTN077211001.csv
1145,77306001,TN,SH_MTN277306001.csv
1146,77333003,TN,SH_MTN177333003.csv
1147,78621001,TN,SH_MTN378621001.csv
1148,78640001,TN,SH_MTN378640001.csv
1149,79176001,TN,SH_MTN279176001.csv
1150,79191005,TN,SH_MTN279191005.csv
1151,79220002,TN,SH_MTN079220002.csv
1152,79320002,TN,SH_MTN079320002.csv
1153,80001001,TN,SH_MTN380001001.csv
1154,80182003,TN,SH_MTN080182003.csv
1155,80379002,TN,SH_MTN180379002.csv
1156,80606002,TN,SH_MTN180606002.csv
1157,80682001,TN,SH_MTN080682001.csv
1158,81081002,TN,SH_MTN081081002.csv
1159,81124001,TN,SH_MTN181124001.csv
1160,82121002,TN,SH_MTN282121002.csv
1161,83031001,TN,SH_MTN183031001.csv
1162,83061001,TN,SH_MTN183061001.csv
1163,83069001,TN,SH_MTN183069001.csv
1164,83069002,TN,SH_MTN183069002.csv
1165,83137001,TN,SH_MTN283137001.csv
1166,83145001,TN,SH_MTN083145001.csv
1167,84003002,TN,SH_MTN184003002.csv
1168,84087001,TN,SH_MTN284087001.csv
1169,85113001,TN,SH_MTN185113001.csv
1170,85152001,TN,SH_MTN185152001.csv
1171,85163001,TN,SH_MTN085163001.csv
1172,85216001,TN,SH_MTN285216001.csv
1173,86027001,TN,SH_MTN386027001.csv
1174,86039001,TN,SH_MTN186039001.csv
1175,87106001,TN,SH_MTN187106001.csv
1176,87113001,TN,SH_MTN187113001.csv
1177,88136001,TN,SH_MTN188136001.csv
1178,88196009,TN,SH_MTN088196009.csv
1179,89295001,TN,SH_MTN189295001.csv
1180,89333001,TN,SH_MTN089333001.csv
1181,89387002,TN,SH_MTN189387002.csv
1182,90035001,TN,SH_MTN190035001.csv
1183,91027002,TN,SH_MTN291027002.csv
1184,91103001,TN,SH_MTN291103001.csv
1185,91184001,TN,SH_MTN091184001.csv
1186,94068001,TN,SH_MTN394068001.csv
1187,95078001,TN,SH_MTN295078001.csv
1188,95088001,TN,SH_MTN395088001.csv
1189,1089001,TX,SH_MTX101089001.csv
1190,2320001,TX,SH_MTX102320001.csv
1191,3059001,TX,SH_MTX103059001.csv
1192,3060001,TX,SH_MTX303060001.csv
1193,3180001,TX,SH_MTX003180001.csv
1194,3204001,TX,SH_MTX203204001.csv
1195,4019001,TX,SH_MTX004019001.csv
1196,4049001,TX,SH_MTX104049001.csv
1197,5046001,TX,SH_MTX105046001.csv
1198,5064001,TX,SH_MTX105064001.csv
1199,5079001,TX,SH_MTX105079001.csv
1200,5098001,TX,SH_MTX105098001.csv
1201,5142001,TX,SH_MTX105142001.csv
1202,5157001,TX,SH_MTX105157001.csv
1203,5183001,TX,SH_MTX105183001.csv
1204,6004009,TX,SH_MTX106004009.csv
1205,6029001,TX,SH_MTX106029001.csv
1206,6088001,TX,SH_MTX106088001.csv
1207,6152002,TX,SH_MTX106152002.csv
1208,7019005,TX,SH_MTX107019005.csv
1209,7064001,TX,SH_MTX107064001.csv
1210,7105001,TX,SH_MTX107105001.csv
1211,7128001,TX,SH_MTX107128001.csv
1212,7144001,TX,SH_MTX107144001.csv
1213,7159001,TX,SH_MTX107159001.csv
1214,7261001,TX,SH_MTX107261001.csv
1215,7338001,TX,SH_MTX107338001.csv
1216,8145001,TX,SH_MTX008145001.csv
1217,8239001,TX,SH_MTX108239001.csv
1218,8255001,TX,SH_MTX108255001.csv
1219,9023002,TX,SH_MTX109023002.csv
1220,9289001,TX,SH_MTX109289001.csv
1221,10057001,TX,SH_MTX110057001.csv
1222,11012001,TX,SH_MTX111012001.csv
1223,11069001,TX,SH_MTX211069001.csv
1224,11076001,TX,SH_MTX211076001.csv
1225,12154003,TX,SH_MTX012154003.csv
1226,12253001,TX,SH_MTX112253001.csv
1227,13001009,TX,SH_MTX213001009.csv
1228,13047001,TX,SH_MTX213047001.csv
1229,13054001,TX,SH_MTX213054001.csv
1230,13099001,TX,SH_MTX113099001.csv
1231,13103001,TX,SH_MTX113103001.csv
1232,14137001,TX,SH_MTX314137001.csv
1233,14578001,TX,SH_MTX214578001.csv
1234,15050001,TX,SH_MTX015050001.csv
1235,16089001,TX,SH_MTX216089001.csv
1236,16113001,TX,SH_MTX216113001.csv
1237,16279001,TX,SH_MTX016279001.csv
1238,17300009,TX,SH_MTX017300009.csv
1239,17323001,TX,SH_MTX317323001.csv
1240,17339002,TX,SH_MTX017339002.csv
1241,17415003,TX,SH_MTX117415003.csv
1242,18033001,TX,SH_MTX418033001.csv
1243,18092001,TX,SH_MTX218092001.csv
1244,18223003,TX,SH_MTX218223003.csv
1245,19034001,TX,SH_MTX119034001.csv
1246,19272001,TX,SH_MTX119272001.csv
1247,19275001,TX,SH_MTX119275001.csv
1248,20004002,TX,SH_MTX120004002.csv
1249,20004003,TX,SH_MTX120004003.csv
1250,20041001,TX,SH_MTX120041001.csv
1251,20050001,TX,SH_MTX120050001.csv
1252,20148001,TX,SH_MTX120148001.csv
1253,21154001,TX,SH_MTX321154001.csv
1254,21473001,TX,SH_MTX321473001.csv
1255,22016001,TX,SH_MTX122016001.csv
1256,22147006,TX,SH_MTX022147006.csv
