station_id,station_name,department_id,altitude,latitude,longitude,city
42224003,COL REPUBLIQUE,42,1071,45.352667,4.470833,SAINT-GENEST-MALIFAUX
42227001,ST GEORGES EN C,42,496,45.701667,3.9555,SAINT-GEORGES-EN-COUZAN
42239001,ST-MAURICE-SUR-LOIRE,42,395,45.975,4.006,SAINT-JEAN-SAINT-MAURICE-SUR-LOIRE
42248002,ST-JUST-EN-CHEV,42,612,45.9085,3.844167,SAINT-JUST-EN-CHEVALET
42253001,ROANNE-RIORGES_AERO,42,337,46.055,4.0045,RIORGES
42287001,ST SAUVEUR EN R,42,783,45.2685,4.503667,SAINT-SAUVEUR-EN-RUE
42299001,SAVIGNEUX,42,370,45.624833,4.078667,SAVIGNEUX
42306001,TARENTAISE,42,1090,45.369,4.4985,TARENTAISE
42322001,LA VALLA EN GIE,42,609,45.429167,4.511,LA VALLA-EN-GIER
43003001,ALLEGRE,43,1035,45.203,3.718167,ALLEGRE
43014001,AUTRAC,43,807,45.328667,3.131833,AUTRAC
43015001,AUVERS,43,1134,44.999833,3.3715,AUVERS
43020002,BAS-EN-BASSET,43,447,45.319833,4.128833,BAS-EN-BASSET
43037001,LE BOUCHET-ST-NICOLAS,43,1218,44.885,3.7905,LE BOUCHET-SAINT-NICOLAS
43046001,LE PUY-CHADRAC,43,714,45.054667,3.8945,CHADRAC
43062001,LE PUY-LOUDES,43,833,45.0745,3.764,CHASPUZAC
43067001,CHAVANIAC-LAFAYETTE,43,715,45.1595,3.582,CHAVANIAC-LAFAYETTE
43071001,CHOMELIX,43,886,45.2575,3.826833,CHOMELIX
43091005,LES ESTABLES_SAPC,43,1350,44.9005,4.161,LES ESTABLES
43093001,FELINES_SAPC,43,1014,45.265833,3.742833,FELINES
43095001,FIX-ST-GENEYS,43,1102,45.145833,3.665,FIX-SAINT-GENEYS
43096001,FONTANNES,43,435,45.300333,3.419667,FONTANNES
43104001,GREZES,43,1106,44.9205,3.4905,GREZES
43111002,LANDOS-CHARBON,43,1148,44.858,3.843667,LANDOS
43118001,LAVOUTE-CHILHAC,43,491,45.155833,3.41,LAVOUTE-CHILHAC
43130002,MAZET-VOLAMONT,43,1130,45.025,4.239833,MAZET-SAINT-VOY
43137003,MONISTROL-SUR-LOIRE,43,777,45.314,4.231167,MONISTROL-SUR-LOIRE
43150001,LE PERTUIS_SAPC,43,1020,45.098833,4.061333,LE PERTUIS
43162001,RETOURNAC,43,535,45.203833,4.030167,RETOURNAC
43178003,SAINT DIDIER SUR DOULON,43,675,45.307,3.512,SAINT-DIDIER-SUR-DOULON
43212002,ST-PAL-DE-CHALENCON,43,960,45.344833,3.9665,SAINT-PAL-DE-CHALENCON
43215001,ST-PAUL-DE-TART,43,1146,44.804333,3.869,SAINT-PAUL-DE-TARTAS
43223001,ST-ROMAIN-LACHALM,43,902,45.2615,4.3275,SAINT-ROMAIN-LACHALM
43234001,SAUGUES,43,940,44.957667,3.542167,SAUGUES
43234005,SAUGUES-SA,43,945,44.966167,3.539833,SAUGUES
43241002,SOLIGNAC-SUR-LO,43,832,44.973667,3.882667,SOLIGNAC-SUR-LOIRE
43244003,TENCE,43,848,45.1165,4.277167,TENCE
43246001,TIRANGES,43,603,45.268333,3.998667,TIRANGES
43268004,YSSINGEAUX,43,873,45.135167,4.1275,YSSINGEAUX
44015001,BLAIN,44,13,47.472833,-1.771667,BLAIN
44020001,NANTES-BOUGUENAIS,44,26,47.15,-1.608833,BOUGUENAIS
44067001,GUEMENE-PENFAO,44,33,47.625333,-1.889833,GUEMENE-PENFAO
44070001,HAIE-FOUASSIERE,44,20,47.161833,-1.384667,LA HAIE-FOUASSIERE
44072002,HERBIGNAC,44,22,47.4265,-2.3365,HERBIGNAC
44103001,ST NAZAIRE-MONTOIR,44,3,47.313833,-2.1545,MONTOIR-DE-BRETAGNE
44109012,NANTES-VILLE,44,17,47.227667,-1.514,NANTES
44110002,NORT-SUR-ERDRE,44,13,47.425167,-1.513667,NORT-SUR-ERDRE
44113001,NOZAY,44,44,47.572833,-1.6115,NOZAY
44117002,LE PALLET_SAPC,44,35,47.1415,-1.336833,LE PALLET
44120002,PELLERIN(LE),44,4,47.210333,-1.828667,LE PELLERIN
44129001,PONTCHATEAU,44,34,47.439667,-2.105167,PONTCHATEAU
44131002,PORNIC,44,25,47.122,-2.0925,PORNIC
44180005,ST-MARS-LA-JAIL,44,32,47.526167,-1.185333,VALLONS-DE-L'ERDRE
44181001,ST-MEME-LE-TENU,44,4,47.005667,-1.7825,MACHECOUL-SAINT-MEME
44184001,PTE DE CHEMOULIN,44,14,47.233667,-2.2985,SAINT-NAZAIRE
44188001,ST-PHILBERT,44,18,47.029167,-1.652833,SAINT-PHILBERT-DE-GRAND-LIEU
44199002,SOUDAN,44,77,47.737167,-1.2765,SOUDAN
45004001,AMILLY,45,91,47.962167,2.728,MORMANT-SUR-VERNISSON
45055001,ORLEANS,45,123,47.990667,1.778167,BRICY
45069001,CHAMBON-LA-F.,45,143,48.025167,2.260333,CHAMBON-LA-FORET
45145001,FERRIERES,45,107,48.113167,2.857833,GRISELLES
45147001,FLEURY-LES-AUB.,45,119,47.925667,1.914333,FLEURY-LES-AUBRAIS
45178001,LADON,45,99,48.009667,2.546167,LADON
45182001,LIGNY-LE-R.,45,96,47.684667,1.782833,LIGNY-LE-RIBAULT
45187001,LORRIS,45,125,47.881167,2.505167,LORRIS
45188001,LOURY,45,130,48.002333,2.071833,LOURY
45193001,MARCILLY-EN-V.,45,127,47.769167,2.021833,MARCILLY-EN-VILLETTE
45199003,MELLEROY_SAPC,45,165,47.897333,2.952,MELLEROY
45229001,NOGENT-SUR-V.,45,145,47.834833,2.757667,NOGENT-SUR-VERNISSON
45245001,OUZOUER_SUR_TREZEE,45,150,47.672,2.809833,OUZOUER-SUR-TREZEE
45253001,PITHIVIERS-LE-V,45,120,48.166333,2.228333,PITHIVIERS-LE-VIEIL
45270002,ST-BENOIT/LOIRE,45,112,47.808,2.305667,SAINT-BENOIT-SUR-LOIRE
45330001,TRINAY,45,123,48.0865,1.9405,TRINAY
45340002,VILLEMURLIN,45,144,47.6935,2.366167,VILLEMURLIN
46005001,ANGLARS,46,104,44.493333,1.208167,ANGLARS-JUILLAC
46031001,BLARS,46,281,44.572,1.722,BLARS
46038002,BRETENOUX,46,136,44.9125,1.838333,BRETENOUX
46071001,COMIAC,46,562,44.965333,2.0,SOUSCEYRAC-EN-QUERCY
46100001,FAYCELLES,46,342,44.575333,2.004667,FAYCELLES
46127001,GOURDON,46,260,44.745,1.396667,GOURDON
46128002,GRAMAT - PARC,46,312,44.760167,1.7255,GRAMAT
46143001,LACAPELLE,46,396,44.7305,1.925167,LACAPELLE-MARIVAL
46160001,LATRONQUIERE,46,658,44.8,2.067833,LATRONQUIERE
46173006,LIMOGNE,46,303,44.398167,1.775,LIMOGNE-EN-QUERCY
46176001,LIVERNON,46,308,44.6485,1.847,LIVERNON
46181001,LUNEGARDE,46,383,44.6785,1.6895,LUNEGARDE
46197002,LE MONTAT,46,260,44.373667,1.435,LE MONTAT
46201001,MONTCUQ - ROUIL,46,193,44.3125,1.213833,MONTCUQ-EN-QUERCY-BLANC
46287001,SAINT-PAUL-FLAUGNAC,46,266,44.294,1.454667,SAINT-PAUL-FLAUGNAC
46311001,SOUSCEYRAC,46,550,44.875667,2.031167,SOUSCEYRAC-EN-QUERCY
46330002,VAYRAC - BROUSS,46,152,44.969667,1.701333,VAYRAC
46332001,VIAZAC - LABOUD,46,394,44.6625,2.073833,VIAZAC
47004001,AIGUILLON,47,32,44.283167,0.334667,AIGUILLON
47038002,BOURRAN-INRA,47,55,44.331833,0.413167,BOURRAN
47048001,CANCON,47,141,44.528833,0.633167,CANCON
47086001,DURAS,47,112,44.685667,0.2065,DURAS
47091001,AGEN-LA GARENNE,47,58,44.172167,0.594667,ESTILLAC
47093002,FARGUES-SUR-OURBISE,47,124,44.235833,0.186333,FARGUES-SUR-OURBISE
47123002,LACAPELLE-BIRON,47,235,44.585667,0.900333,LACAPELLE-BIRON
47137003,LAPLUME,47,160,44.114167,0.582833,LAPLUME
47138001,LAROQUE-TIMBAUT,47,186,44.265667,0.775167,LAROQUE-TIMBAUT
47163001,MAUVEZIN-SUR-GUPIE,47,95,44.5615,0.160333,MAUVEZIN-SUR-GUPIE
47175001,MONFLANQUIN,47,118,44.532,0.734167,MONFLANQUIN
47195001,NERAC - MAN,47,80,44.109833,0.309167,NERAC
47213001,PRAYSSAS,47,196,44.310833,0.570667,PRAYSSAS
47221001,REAUP,47,158,44.091667,0.193333,REAUP-LISSE
47254001,SAINT-MARTIN-CURTO,47,144,44.345333,0.042833,SAINT-MARTIN-CURTON
47317002,VERTEUIL,47,81,44.464,0.416167,VERTEUIL-D'AGENAIS
47323004,VILLENEUVE-SUR-LOT,47,59,44.3975,0.764,VILLENEUVE-SUR-LOT
47327001,XAINTRAILLES,47,190,44.205,0.261167,XAINTRAILLES
48004001,ALTIER,48,900,44.494,3.852,ALTIER
48009001,AUMONT AUBRAC,48,1018,44.727167,3.279833,PEYRE EN AUBRAC
48020003,BASSURELS,48,1042,44.1965,3.630667,BASSURELS
48027002,LE BLEYMARD BOURG,48,1199,44.504667,3.737667,MONT LOZERE ET GOULET
48027003,LE BLEYMARD_SAPC,48,1418,44.4515,3.748167,CUBIERES
48032003,LE BUISSON,48,1088,44.633333,3.238167,LE BUISSON
48043001,CHATEAUNEUF-DE-RANDON,48,1247,44.638167,3.679833,CHATEAUNEUF-DE-RANDON
48051002,LE COLLET-SAUVEPLANE,48,485,44.256,3.925667,LE COLLET-DE-DEZE
48057002,ESTABLES,48,1552,44.656667,3.5435,MONTS-DE-RANDON
48060001,FAU DE PEYRE,48,1163,44.763167,3.211833,PEYRE EN AUBRAC
48061002,FLORAC,48,618,44.309,3.596333,FLORAC TROIS RIVIERES
48069001,GATUZIERES_SAPC,48,965,44.195333,3.499,FRAISSINET-DE-FOURQUES
48070004,GRANDRIEU,48,1163,44.780667,3.633833,GRANDRIEU
48094001,LE MASSEGROS,48,890,44.295667,3.165667,MASSEGROS CAUSSES GORGES
48095004,MENDE-VILLE,48,710,44.516833,3.489833,MENDE
48095005,MENDE,48,932,44.533667,3.4545,MENDE
48103001,MONTRODAT,48,746,44.545833,3.3125,MONTRODAT
48108001,LA PANOUSE_SAPC,48,1260,44.728667,3.589333,LA PANOUSE
48110001,PAULHAC EN MARGERIDE_SAPC,48,1170,44.947667,3.38,PAULHAC-EN-MARGERIDE
48116001,LE PONT-DE-MONTVERT,48,875,44.365667,3.738333,PONT DE MONTVERT - SUD MONT LOZERE
48130002,ROUSSES_SAPC,48,812,44.206833,3.5845,ROUSSES
48146001,STE ENIMIE-SAUVETERRE,48,1018,44.408667,3.438167,GORGES DU TARN CAUSSES
48148004,ST-ETIENNE-VALLEE-FRANCAISE,48,518,44.165833,3.854167,SAINT-ETIENNE-VALLEE-FRANCAISE
48156002,ST GERMAIN DU TEIL,48,775,44.478,3.160667,SAINT-GERMAIN-DU-TEIL
48176002,ST PIERRE-DES-TRIPIERS,48,929,44.2465,3.3035,SAINT-PIERRE-DES-TRIPIERS
48186001,LA SALLE PRUNET,48,903,44.315667,3.650667,FLORAC TROIS RIVIERES
48187003,LES SALCES-FROMENTAL,48,1075,44.532667,3.155167,LES SALCES
48198001,VILLEFORT,48,620,44.441667,3.928333,VILLEFORT
49007011,ANGERS VILLE,49,35,47.4535,-0.5605,ANGERS
49008001,ANGRIE,49,65,47.561667,-0.970333,ANGRIE
49020001,BEAUCOUZE,49,50,47.479,-0.614333,BEAUCOUZE
49022001,BEAULIEU-S-LAY,49,78,47.308,-0.598333,BEAULIEU-SUR-LAYON
49027001,BEGROLLES,49,100,47.152167,-0.937667,BEGROLLES-EN-MAUGES
49029001,BLAISON-GOHIER,49,68,47.396333,-0.356833,BLAISON-SAINT-SULPICE
49099003,CHOLET,49,134,47.0795,-0.8805,CHOLET
49138001,FONTAINE-GUERIN,49,41,47.493167,-0.167833,LES BOIS D'ANJOU
49176001,LE LION D'ANG.,49,52,47.6135,-0.735167,LE LION-D'ANGERS
49188001,MARCE,49,53,47.561833,-0.317,MARCE
49191001,MARTIGNE-BRIAND,49,73,47.2525,-0.435833,TERRANJOU
49201001,LA MENITRE,49,22,47.403833,-0.275,LA MENITRE
49215002,MONT-BELLAY-INRA,49,58,47.13,-0.1415,MONTREUIL-BELLAY
49216001,MONTREUIL SUR LOIR,49,23,47.577,-0.386333,MONTREUIL-SUR-LOIR
49248003,POUANCE_SAPC,49,96,47.74,-1.188333,OMBREE D'ANJOU
49276001,ST FLORENT VIEI,49,21,47.355333,-1.011833,MAUGES-SUR-LOIRE
49281001,ST GEORGES GARD,49,203,47.150667,-0.7395,CHEMILLE-EN-ANJOU
49307001,ST MATHURIN S L,49,20,47.425667,-0.319167,LOIRE-AUTHION
49328001,SAUMUR,49,69,47.252167,-0.074333,SAUMUR
49331003,SEGRE_SAPC,49,25,47.679167,-0.873333,SEGRE-EN-ANJOU BLEU
49368001,VERNANTES,49,41,47.406833,0.018833,VERNANTES
49373001,VIHIERS,49,124,47.148,-0.517167,LYS-HAUT-LAYON
50020001,PTE DE LA HAGUE,50,6,49.725167,-1.939833,LA HAGUE
50031001,BARNEVILLE CART,50,62,49.373333,-1.805,BARNEVILLE-CARTERET
50082001,BRICQUEBEC,50,38,49.462,-1.650333,BRICQUEBEC-EN-COTENTIN
50111001,CERISY LA SALLE,50,134,49.036333,-1.298167,CERISY-LA-SALLE
50129001,CHERBOURG-HOMET,50,19,49.66,-1.633333,CHERBOURG-EN-COTENTIN
50139001,CONDE SUR VIRE_SAPC,50,28,49.050833,-1.0405,CONDE-SUR-VIRE
50144001,COULOUVRAY-BOISBENATRE,50,268,48.785333,-1.103667,COULOUVRAY-BOISBENATRE
50147001,COUTANCES,50,80,49.044,-1.457833,COUTANCES
50174001,EQUILLY,50,101,48.8345,-1.388667,EQUILLY
50196001,GATTEVILLE LE P,50,4,49.697,-1.265333,GATTEVILLE-LE-PHARE
50196004,BARFLEUR,50,13,49.6685,-1.280833,GATTEVILLE-LE-PHARE
50209001,GONNEVILLE,50,134,49.652667,-1.4635,CARNEVILLE
50215002,GOUVILLE,50,7,49.1075,-1.606833,GOUVILLE-SUR-MER
50218001,GRANVILLE,50,37,48.8345,-1.613667,GRANVILLE
50277001,LONGUEVILLE,50,5,48.862,-1.573,BREVILLE-SUR-MER
50298001,MEAUTIS,50,15,49.2595,-1.299167,MEAUTIS
50410003,PONTORSON,50,33,48.585667,-1.505167,PONTORSON
50456001,ST-CLEMENT,50,269,48.673333,-0.886667,SAINT-CLEMENT-RANCOUDRAY
50462002,ST-CYR-DU-BAILLEUIL-EDF,50,147,48.563333,-0.800833,SAINT-CYR-DU-BAILLEUL
50484002,ST-HILAIRE-DU-H,50,95,48.563667,-1.096667,LES LOGES-MARCHIS
50509002,STE MARIE DU MO,50,5,49.4045,-1.168333,SAINTE-MARIE-DU-MONT
50514001,CHAULIEU_SAPC,50,284,48.758833,-0.8425,CHAULIEU
50531001,ST OVIN,50,155,48.6825,-1.248667,SAINT-OVIN
50562001,ST VAAST LA HOUGUE,50,17,49.572667,-1.274667,SAINT-VAAST-LA-HOUGUE
51015001,ARGERS,51,152,49.064333,4.849833,ARGERS
51079001,BOUZY-CIVC,51,153,49.091667,4.149167,BOUZY
51111001,CHAMBRECY-CIVC,51,150,49.183333,3.824167,CHAMBRECY
51153001,CHOUILLY,51,172,49.017833,3.981667,CHOUILLY
51210001,DIZY,51,92,49.069333,3.966167,DIZY
51237001,ESTERNAY-MAN,51,175,48.737833,3.575667,ESTERNAY
51237002,ESTERNAY,51,185,48.742,3.579667,ESTERNAY
51242001,FAGNIERES-INRA,51,105,48.939833,4.3085,FAGNIERES
51262001,FRIGNICOURT,51,113,48.701167,4.618,FRIGNICOURT
51298001,IGNY-COMBLIZY,51,225,49.016667,3.716833,IGNY-COMBLIZY
51338001,MAILLY-CIVC,51,182,49.155333,4.116333,MAILLY-CHAMPAGNE
51388003,MOURMELON-GRAND,51,115,49.1075,4.3585,LIVRY-LOUVERCY
51449002,REIMS-PRUNAY,51,95,49.209833,4.155333,PRUNAY
51544002,SOMMEPY,51,140,49.253167,4.553833,SOMMEPY-TAHURE
51545001,SOMMESOUS,51,167,48.734167,4.2075,SOMMESOUS
51548001,SOMME-VESLE,51,162,49.007333,4.5885,SOMME-VESLE
51588001,VALMY,51,161,49.085,4.775833,VALMY
51590002,VANAULT,51,140,48.849667,4.771833,VANAULT-LES-DAMES
51595002,VATRY-AERO,51,179,48.777167,4.164667,VASSIMONT-ET-CHAPELAINE
52023002,AUBERIVE_SAPC,52,349,47.783,5.0535,AUBERIVE
52055001,BLECOURT,52,348,48.384167,5.067,BLECOURT
52061002,BOURDONS_SAPC,52,304,48.162333,5.349667,BOURDONS-SUR-ROGNON
52074002,BREUVANNES_SAPC,52,323,48.094333,5.602167,BREUVANNES-EN-BASSIGNY
52084002,BUSSON_SAPC,52,387,48.328833,5.3605,BUSSON
52114001,CHATEAUVILLAIN,52,227,48.047,4.908,CHATEAUVILLAIN
52123003,CHEVILLON_SAPC,52,170,48.522833,5.113833,CHEVILLON
52131002,CIRFONTAINES_SAPC,52,379,48.456167,5.394667,CIRFONTAINES-EN-ORNOIS
52145001,COUBLANC,52,258,47.692,5.460167,COUBLANC
52197003,FAYL-BILLOT_SAPC,52,347,47.784333,5.615333,FAYL-BILLOT
52248002,IS-EN-BASSIGNY,52,403,48.022167,5.455333,IS-EN-BASSIGNY
52269001,LANGRES,52,466,47.843667,5.3375,SAINTS-GEOSMES
52294001,LOUVEMONT - MAN,52,146,48.560333,4.909833,LOUVEMONT
52332001,VAL-DE-MEUSE,52,380,48.0215,5.586833,VAL-DE-MEUSE
52348003,NEUILLY-L'EVEQUE_SAPC,52,353,47.918,5.435833,NEUILLY-L'EVEQUE
52443001,SAILLY,52,270,48.433833,5.272833,SAILLY
52447001,ST-CIERGUES,52,359,47.882333,5.2615,SAINT-CIERGUES
52448001,ST-DIZIER,52,139,48.631333,4.903667,SAINT-DIZIER
52450002,SAINT-LOUP-SUR-AUJON_SAPC,52,310,47.895,5.092167,SAINT-LOUP-SUR-AUJON
52469001,CHAUMONT-SEMOUTIERS,52,294,48.092167,5.046,SEMOUTIERS-MONTSAON
52529001,VILLEGUSIEN,52,296,47.7385,5.313833,VILLEGUSIEN-LE-LAC
53007001,ARGENTRE,53,107,48.094667,-0.652,ARGENTRE
53018002,BALLOTS,53,60,47.898833,-1.035167,BALLOTS
53048001,CHAILLAND,53,110,48.247667,-0.905333,CHAILLAND
53077001,COSSE-LE-VIVIEN,53,95,47.964333,-0.927,COSSE-LE-VIVIEN
53078001,COUDRAY,53,55,47.788167,-0.645333,COUDRAY
53083001,COURCITE_SAPC,53,172,48.318667,-0.222333,COURCITE
53096004,ERNEE,53,168,48.295667,-0.9625,ERNEE
53097001,EVRON,53,107,48.168,-0.388,EVRON
53110002,GREZ-EN-BOUERE,53,93,47.891,-0.542333,GREZ-EN-BOUERE
53116003,LE HORPS,53,268,48.405667,-0.440833,LE HORPS
53129001,LAUNAY-VILLIERS,53,153,48.127,-1.028833,LAUNAY-VILLIERS
53130008,LAVAL-ETRONNIER,53,100,48.030667,-0.7465,LAVAL
53147001,MAYENNE,53,138,48.311167,-0.640167,MAYENNE
53159002,MONTOURTIER_SAPC,53,107,48.209833,-0.538667,MONTSURS
53185001,PRE-EN-PAIL_SAPC,53,277,48.452,-0.183167,PRE-EN-PAIL-SAINT-SAMSON
53220001,ST-GEORGES-LE-FLECHARD,53,90,48.035333,-0.538667,SAINT-GEORGES-LE-FLECHARD
53233001,ST-LOUP-DU-DORAT,53,60,47.877833,-0.415,SAINT-LOUP-DU-DORAT
53238002,ST-MARS/LA-FUTA,53,208,48.431,-1.015,SAINT-MARS-SUR-LA-FUTAIE
53238003,ST-MARS SUR LA FUTAIE-EDF,53,206,48.431833,-1.013167,SAINT-MARS-SUR-LA-FUTAIE
53273001,VILLIERS-CHARLE,53,67,47.921,-0.7155,VILLIERS-CHARLEMAGNE
54040001,BADONVILLER,54,336,48.498,6.896167,BADONVILLER
54113002,CHAMPENOUX-ARBO-INRA,54,255,48.750667,6.340167,AMANCE
54171001,DONCOURT-LES-CONFLANS,54,235,49.1535,5.929333,DONCOURT-LES-CONFLANS
54181001,ERROUVILLE_SAPC,54,373,49.42,5.909833,ERROUVILLE
54182001,ESSEY-ET-MAIZE.,54,218,48.919333,5.809167,ESSEY-ET-MAIZERAIS
54322001,LONGUYON,54,257,49.431667,5.612833,LONGUYON
54405001,NANCY-OCHEY,54,336,48.581,5.959833,THUILLEY-AUX-GROSEILLES
54407001,OGNEVILLE,54,300,48.475,6.067667,OGNEVILLE
54415001,PAGNY-SUR-MOSELLE,54,179,48.983833,6.031167,PAGNY-SUR-MOSELLE
54481001,ST MAURICE,54,305,48.514833,6.845667,SAINT-MAURICE-AUX-FORGES
54526001,NANCY-ESSEY,54,212,48.687833,6.2215,TOMBLAINE
54582001,VILLETTE,54,345,49.482167,5.578167,VILLETTE
55014001,AUBREVILLE_SAPC,55,202,49.133833,5.0935,AUBREVILLE
55041001,BEHONNE_SAPC,55,301,48.795667,5.1885,BEHONNE
55060002,BONZEE_SAPC,55,235,49.092833,5.601167,BONZEE
55067001,BOVIOLLES,55,272,48.648667,5.415,BOVIOLLES
55073001,BRAS-SUR-MEUSE,55,194,49.208333,5.379167,BRAS-SUR-MEUSE
55108004,CHAUMONT_SAPC,55,294,48.931333,5.264667,CHAUMONT-SUR-AIRE
55123002,CONDE_SAPC,55,265,48.867167,5.182167,LES HAUTS-DE-CHEE
55129001,COUROUVRE,55,324,48.936833,5.358333,COUROUVRE
55179001,ERNEVILLE AUX BOIS_SAPC,55,313,48.7495,5.403833,ERNEVILLE-AUX-BOIS
55248001,HOUDELAINCOURT,55,390,48.563,5.5055,HOUDELAINCOURT
55328001,MAXEY-SUR-VAISE,55,260,48.538167,5.669167,MAXEY-SUR-VAISE
55364001,MOUZAY,55,166,49.460167,5.209167,MOUZAY
55386002,NONSARD,55,230,48.934167,5.763833,NONSARD-LAMARCHE
55443001,ROUVRES-EN-WOEVRE,55,226,49.224667,5.6875,ROUVRES-EN-WOEVRE
55484001,SEPTSARGES,55,293,49.276333,5.155,SEPTSARGES
55517002,TRIAUCOURT_SAPC,55,185,48.983167,5.065167,SEUIL-D'ARGONNE
55531001,VASSINCOURT,55,187,48.808667,5.033167,VASSINCOURT
56004001,ARZAL,56,26,47.512667,-2.382667,ARZAL
56007001,AURAY,56,26,47.659167,-2.971,AURAY
56009001,BELLE ILE-LE TALUT,56,34,47.294333,-3.218333,BANGOR
56017003,BIGNAN,56,112,47.884333,-2.728833,BIGNAN
56018001,BILLIERS,56,4,47.524,-2.4865,BILLIERS
56031001,CAMORS,56,112,47.823833,-2.991667,CAMORS
56069001,ILE DE GROIX,56,41,47.652333,-3.502333,GROIX
56075001,GUER,56,47,47.9025,-2.116833,GUER
56081001,GUISCRIFF,56,180,48.053667,-3.604833,GUISCRIFF
56105001,LANVENEGEN,56,97,47.991167,-3.5015,LANVENEGEN
56106001,LARMOR-BADEN,56,15,47.591167,-2.891333,LARMOR-BADEN
56140001,MOREAC,56,120,47.9185,-2.828,MOREAC
56144001,NAIZIN-INRA,56,132,48.005333,-2.8165,EVELLYS
56151001,PONTIVY AERODROME,56,125,48.055667,-2.916667,NOYAL-PONTIVY
56159001,PLEUCADEUC,56,65,47.7655,-2.387167,PLEUCADEUC
56163001,PLOERDUT,56,179,48.090667,-3.308833,PLOERDUT
56165003,PLOERMEL,56,65,47.950833,-2.3975,PLOERMEL
56166005,PLOUAY-SA,56,75,47.916167,-3.3445,PLOUAY
56184001,QUESTEMBERT,56,96,47.671667,-2.457333,QUESTEMBERT
56185001,LORIENT-LANN BIHOUE,56,45,47.762833,-3.435667,QUEVEN
56186002,QUIBERON,56,33,47.495,-3.126667,QUIBERON
56186003,QUIBERON-AERODROME,56,9,47.479833,-3.099,QUIBERON
56206001,ST-AVE,56,50,47.69,-2.734,SAINT-AVE
56221001,ST-JACUT-LES-PINS,56,52,47.6835,-2.212167,SAINT-JACUT-LES-PINS
56240003,SARZEAU SA,56,35,47.510667,-2.796,SARZEAU
56243001,VANNES-SENE,56,3,47.6045,-2.714167,SENE
57019001,MALANCOURT,57,346,49.218833,6.057,AMNEVILLE
57039001,METZ-FRESCATY,57,192,49.0695,6.125333,AUGNY
57119001,BUHL-LORRAINE,57,258,48.7195,7.079833,BUHL-LORRAINE
57168001,PHALSBOURG_SAPC,57,377,48.766667,7.305833,DANNE-ET-QUATRE-VENTS
57251001,AEROPORT METZ-NANCY-LORRAINE,57,260,48.979333,6.243167,GOIN
57253001,GONDREXANGE,57,266,48.688,6.928333,GONDREXANGE
57322001,HESTROFF_SAPC,57,221,49.255667,6.433333,HESTROFF
57357002,KAPPELKINGER_SAPC,57,224,48.978833,6.9035,KAPPELKINGER
57395001,LESSE_SAPC,57,233,48.965833,6.508,LESSE
57465001,METZERVISSE,57,226,49.306333,6.283167,METZERVISSE
57469002,MITTERSHEIM,57,233,48.859167,6.934833,MITTERSHEIM
57489001,MOUTERHOUSE,57,265,48.9845,7.4525,MOUTERHOUSE
57509002,NITTING_SAPC,57,266,48.667833,7.031,NITTING
57524001,OMMERAY_SAPC,57,219,48.724333,6.690833,OMMERAY
57550001,PORCELETTE,57,250,49.159667,6.645667,PORCELETTE
57557001,PUTTELANGE-LES-THIONVILLE,57,190,49.481667,6.259,PUTTELANGE-LES-THIONVILLE
57587003,RODALBE,57,258,48.909833,6.693167,RODALBE
57623003,TURQUESTEIN-BLANCRUPT_SAPC,57,352,48.568167,7.09,SAINT-QUIRIN
57644001,SEINGBOUSE,57,347,49.127667,6.831,SEINGBOUSE
57730001,BOULAY,57,214,49.1655,6.443,VOLMERANGE-LES-BOULAY
57732001,VOLMUNSTER,57,358,49.124,7.381833,VOLMUNSTER
57740001,WALDWISSE,57,291,49.417,6.505833,WALDWISSE
58019001,AVREE,58,302,46.820667,3.905,AVREE
58023001,BAZOCHES_SAPC,58,351,47.359667,3.790333,BAZOCHES
58061001,CHASNAY,58,213,47.233833,3.168167,CHASNAY
58062001,CHATEAU CHINON,58,598,47.070333,3.934333,CHATEAU-CHINON (VILLE)
58079004,CLAMECY,58,215,47.441,3.509,CLAMECY
58104001,DORNES,58,220,46.720333,3.3555,DORNES
58106005,DUN_SAPC,58,598,47.312833,4.046833,DUN-LES-PLACES
58118001,FOURS,58,232,46.816667,3.72,FOURS
58131001,GUERIGNY,58,205,47.093333,3.1905,GUERIGNY
58132001,GUIPY_SAPC,58,274,47.212833,3.570333,GUIPY
58145002,LORMES_SAPC,58,485,47.267167,3.858333,LORMES
58148001,LUTHENAY UXELOU,58,230,46.8465,3.288833,LUTHENAY-UXELOUP
58149001,LUZY,58,300,46.807,3.9625,LUZY
58160001,NEVERS-MARZY,58,175,46.998333,3.112667,VARENNES-VAUZELLES
58177001,MONTIGNY EN MORVAN_SAPC,58,285,47.161333,3.855667,MONTIGNY-EN-MORVAN
58199001,ONLAY,58,375,46.981333,3.910833,ONLAY
58204001,OUROUER,58,262,47.058667,3.305,VAUX D'AMOGNES
58218006,PREMERY,58,260,47.170333,3.3695,PREMERY
58264001,ST PIERRE LE MOUTIER,58,218,46.798833,3.113667,SAINT-PIERRE-LE-MOUTIER
58303002,VARENNES-BOULOR,58,208,47.068667,3.139167,VARENNES-VAUZELLES
58304005,VARZY_SAPC,58,226,47.368333,3.386,VARZY
59129001,CAPPELLE-EN-PEV,59,51,50.494167,3.1785,CAPPELLE-EN-PEVELE
59178001,DOUAI,59,26,50.389667,3.067167,DOUAI
